startdate_extracted,startdate_standard,year,month,season,mean_ci,median_ci,std_ci,min_ci,max_ci,mean_dn,median_dn,std_dn,min_dn,max_dn
2011324,2011-11-20,2011,11,4,0.0003072955145825567,0.00028653877508056605,0.00012614698012880114,7.850754557821981e-05,0.0005186703236257731,53.54545454545455,55.0,18.917830148319368,7,77
2011338,2011-12-04,2011,12,1,0.0005727456511608392,0.00023723862594941727,0.0009573760587796414,6.677707623479695e-05,0.004865790431142645,58.47826086956522,48.0,36.57971588690554,1,160
2011345,2011-12-11,2011,12,1,0.00015831943364768392,0.00013106218378977397,8.35304767209392e-05,7.24051403982037e-05,0.0002714909767550741,27.666666666666668,26.0,20.038851153585515,4,53
2011352,2011-12-18,2011,12,1,0.00035214113060159507,0.00026178205854005264,0.0003510110459091823,7.24051403982037e-05,0.0014070495771637387,48.75,48.5,31.366449698151474,4,114
2011359,2011-12-25,2011,12,1,0.0002589662553073089,0.00019119362172890828,0.0001638980973045802,6.860273023526938e-05,0.0005474184113914281,43.27272727272727,40.0,24.816017221621234,2,79
2012001,2012-01-01,2012,1,1,0.00023802898261477372,0.00021297537911518986,0.0001444674075061787,8.065390511855354e-05,0.00042943100759441867,39.75,44.0,26.13785568863674,8,70
2012008,2012-01-08,2012,1,1,0.00032052157927863514,0.0001421082855563661,0.00034878810068954237,0.0001421082855563661,0.0010179850498743426,44.4,29.0,28.841636569376572,29,102
2012015,2012-01-15,2012,1,1,0.00021904357605797325,0.0001900236373290361,9.588558650250218e-05,0.00012087469743578924,0.0003752523321380315,41.75,39.5,15.35211711784404,23,65
2012029,2012-01-29,2012,1,1,0.0013647075328949189,0.0009908944592761167,0.0009118027182163769,0.0005623845744677356,0.0029146566385597063,105.75,101.0,22.083647796503186,80,141
2012036,2012-02-05,2012,2,1,6.860273023526938e-05,6.860273023526938e-05,0.0,6.860273023526938e-05,6.860273023526938e-05,2.0,2.0,0.0,2,2
2012043,2012-02-12,2012,2,1,0.0003182719895956936,0.00035554567493746266,5.2712951329957084e-05,0.0002437246189121554,0.00035554567493746266,58.333333333333336,63.0,6.599663291074444,49,63
2012057,2012-02-26,2012,2,1,0.0001419694933442396,0.00011452687219239174,4.7312333456526616e-05,0.00011452687219239174,0.0002437246189121554,27.333333333333332,21.0,10.354816378006044,21,49
2012064,2012-03-04,2012,3,2,0.0002526996118274369,0.0002714909767550741,9.260326126851161e-05,0.00013106218378977397,0.00035554567493746266,47.333333333333336,53.0,15.627610892974722,26,63
2012078,2012-03-18,2012,3,2,0.0017170088167136287,0.002052605082802338,0.0004746047909844223,0.0010458162845362108,0.002052605082802338,119.66666666666667,128.0,11.785113019775793,103,128
2012085,2012-03-25,2012,3,2,0.0034502517665291024,0.0034502517665291024,0.002752428572975881,0.0006978231935532213,0.0062026803395049835,128.5,128.5,40.5,88,169
2012092,2012-04-01,2012,4,2,0.0006581038273188039,0.0005704870010726254,0.0003967740222358465,0.0001421082855563661,0.001263145560429136,77.125,80.5,27.669647178813104,29,110
2016115,2016-04-24,2016,4,2,0.0007199678231028006,0.00043334214767645925,0.0009253709128966205,7.047829676137728e-05,0.004610259803284842,67.55555555555556,70.0,39.20136366990627,3,158
2016122,2016-05-01,2016,5,2,0.001341472418219413,0.0006702146138222912,0.0015955857100378393,7.24051403982037e-05,0.006372258716007311,88.23469387755102,86.5,43.05473522048753,4,170
2016129,2016-05-08,2016,5,2,0.0015247859066354632,0.0014850374297406216,0.001081933820452836,7.047829676137728e-05,0.005568309930770164,102.13505747126437,116.0,39.25523071884562,3,165
2016136,2016-05-15,2016,5,2,0.001154814577906193,0.0005328505274418883,0.0013216706108271305,7.850754557821981e-05,0.005420126217583866,84.02777777777777,78.0,41.470194190199294,7,164
2016143,2016-05-22,2016,5,2,0.0029954888720150103,0.002348958802944899,0.0022691915606934737,6.860273023526938e-05,0.010354887860243467,127.56170212765957,133.0,38.26802761481565,2,188
2016150,2016-05-29,2016,5,2,0.006925827894776469,0.007906884593269861,0.0036262294297380376,7.047829676137728e-05,0.01874361693655935,161.6636670416198,178.0,38.48302383013497,3,210
2016157,2016-06-05,2016,6,3,0.01036618964598858,0.012173890749379723,0.006237615463553122,6.860273023526938e-05,0.020323354845454233,168.0608552631579,194.0,54.002645956667315,2,213
2016164,2016-06-12,2016,6,3,0.012072485609690266,0.014703725960862944,0.0064803861910604724,6.677707623479695e-05,0.02521781184235494,177.93145743145743,201.0,47.883234061883286,1,221
2016171,2016-06-19,2016,6,3,0.011337095911954765,0.013560802783119358,0.005494528099506169,6.860273023526938e-05,0.019782510276304014,176.31652046783626,198.0,48.28594127419451,2,212
2016178,2016-06-26,2016,6,3,0.011225759874742445,0.012506719222878195,0.004732222279571878,6.677707623479695e-05,0.019256058648191517,180.89319620253164,195.0,38.83844114624537,1,211
2016185,2016-07-03,2016,7,3,0.011443501817285118,0.013199923066441688,0.0044190821221025325,6.677707623479695e-05,0.019256058648191517,183.06867671691793,197.0,36.597090626203105,1,211
2016192,2016-07-10,2016,7,3,0.008797489507590678,0.0049988188634573615,0.00819504792359542,6.677707623479695e-05,0.03045828176842181,150.67398119122257,161.0,59.662075178853826,1,228
2016199,2016-07-17,2016,7,3,0.004369092567859392,0.0026880998708233637,0.0038187100912184177,6.677707623479695e-05,0.016826639874000782,140.2247145187602,138.0,37.48095319609457,1,206
2016206,2016-07-24,2016,7,3,0.003980830449547136,0.002348958802944899,0.004782052582863043,6.677707623479695e-05,0.02325762693933648,131.48942394239424,133.0,41.40091927445413,1,218
2016213,2016-07-31,2016,7,3,0.005547335289379638,0.0032467092624460787,0.005696456848522731,6.677707623479695e-05,0.03045828176842181,137.72430388449638,145.0,53.09302204558611,1,228
2016220,2016-08-07,2016,8,3,0.00780296224047316,0.0067254508006298515,0.006604442900636932,6.677707623479695e-05,0.052237862751382015,156.9391815509835,172.0,48.17668194948717,1,248
2016227,2016-08-14,2016,8,3,0.007063926481133818,0.005568309930770164,0.006361261721164641,6.677707623479695e-05,0.04209915704428271,151.2470647433747,165.0,50.415980227836634,1,240
2016234,2016-08-21,2016,8,3,0.005968911332639305,0.0033354727736323755,0.0061473915042100724,6.677707623479695e-05,0.03302534780013992,134.1842700867597,146.0,61.00629635264831,1,231
2016241,2016-08-28,2016,8,3,0.005227416950936959,0.0016101984342484148,0.006241808400027188,6.677707623479695e-05,0.03678776469917318,117.68373687593743,119.0,68.50886810264468,1,235
2016248,2016-09-04,2016,9,4,0.004772414367359941,0.0017459081809869956,0.005817313474574492,6.677707623479695e-05,0.03302534780013992,120.39519170333124,122.0,61.17780586428917,1,231
2016255,2016-09-11,2016,9,4,0.005699647445489479,0.0029146566385597063,0.005392046905376614,6.677707623479695e-05,0.02203623524596353,132.4232558139535,141.0,61.81808083467042,1,216
2016262,2016-09-18,2016,9,4,0.003055574591250512,0.0010458162845362108,0.004667010763936382,6.677707623479695e-05,0.02203623524596353,104.12437363484517,103.0,55.38651359313244,1,216
2016269,2016-09-25,2016,9,4,0.007389269903029108,0.005420126217583866,0.00628498919782374,6.677707623479695e-05,0.022638695600632062,144.17927710843372,164.0,62.30639917208088,1,217
2016276,2016-10-02,2016,10,4,0.00701162329196308,0.005876941937084154,0.005771223287098385,6.677707623479695e-05,0.020323354845454233,143.8646699944537,167.0,61.189987995432,1,213
2016283,2016-10-09,2016,10,4,0.007747211320987612,0.006909321476787905,0.007173882216205375,6.677707623479695e-05,0.022638695600632062,135.31184486373166,173.0,72.77668036954663,1,217
2016290,2016-10-16,2016,10,4,0.0037180342798039455,0.0005328505274418883,0.005290536146175147,6.677707623479695e-05,0.022638695600632062,95.75251889168766,78.0,69.88565570993686,1,217
2016297,2016-10-23,2016,10,4,0.008419988325715139,0.010354887860243467,0.0057716064687934965,6.677707623479695e-05,0.019782510276304014,154.82217714672075,188.0,59.80833841990675,1,212
2016304,2016-10-30,2016,10,4,0.005861624392566993,0.006909321476787905,0.0035542390624476797,7.047829676137728e-05,0.011849919498210883,152.3173293323331,173.0,42.09330159038385,3,193
2016311,2016-11-06,2016,11,4,0.006232778195484792,0.007491648628402593,0.004929074717871344,6.677707623479695e-05,0.014312430803509307,133.36581096849474,176.0,69.97570688863411,1,200
2016318,2016-11-13,2016,11,4,0.0017261401673953158,0.00025723342482601144,0.0032866691226241616,6.677707623479695e-05,0.01594297628170528,68.99462571976967,51.0,57.83567271412701,1,204
2016325,2016-11-20,2016,11,4,0.0005671652876575513,0.00028653877508056605,0.0008859311761047705,6.677707623479695e-05,0.00880767741436161,57.86640821458508,55.0,37.847449715480174,1,182
2016332,2016-11-27,2016,11,4,0.00030990478006741323,0.0001861055822416004,0.0003404306361295332,6.677707623479695e-05,0.0030762058944845926,44.290008123476845,39.0,29.867803333262437,1,143
2016339,2016-12-04,2016,12,1,0.0003980801191158802,0.00023092523805587757,0.0004307823439571631,6.677707623479695e-05,0.004487571694164119,51.330882352941174,47.0,33.4056501593648,1,157
2016346,2016-12-11,2016,12,1,0.00037907019466933617,0.00023723862594941727,0.0003911299419393111,6.677707623479695e-05,0.004028611610130368,50.64350947579581,48.0,32.24697624803645,1,153
2016353,2016-12-18,2016,12,1,0.00035925074156031915,0.0002642660662288421,0.00029677895580827957,6.677707623479695e-05,0.004028611610130368,51.89398509581263,52.0,29.540640217017803,1,153
2016360,2016-12-25,2016,12,1,0.00034465411134067925,0.00021879802626908177,0.00038162132440005,6.677707623479695e-05,0.0072922810778448905,48.00952693823916,45.0,30.78419182631042,1,175
2017001,2017-01-01,2017,1,1,0.000401901538624812,0.00022477986187010584,0.0005378528134286049,6.677707623479695e-05,0.006372258716007311,50.28196630764982,46.0,33.47057268229393,1,170
2017008,2017-01-08,2017,1,1,0.00035804480896620047,0.0002437246189121554,0.0003359675610737881,6.677707623479695e-05,0.005568309930770164,50.40102490763914,49.0,30.528912294739033,1,165
2017015,2017-01-15,2017,1,1,0.00045630108480194763,0.0002789134129525243,0.0004703759743700301,6.677707623479695e-05,0.004251903506478243,56.11616847826087,54.0,34.248107048512885,1,155
2017022,2017-01-22,2017,1,1,0.00012388936622947886,0.0001421082855563661,2.576544280386524e-05,8.745152757570437e-05,0.0001421082855563661,23.0,29.0,8.48528137423857,11,29
2017029,2017-01-29,2017,1,1,0.00033266988882171654,0.00021297537911518986,0.00032623680861138476,6.677707623479695e-05,0.0029146566385597063,46.97761053621825,44.0,30.806446209564733,1,141
2017036,2017-02-05,2017,2,1,0.0003275180518318889,0.00022477986187010584,0.00028576037678617786,6.677707623479695e-05,0.0015673478770918932,48.347150259067355,46.0,28.786307637886072,1,118
2017043,2017-02-12,2017,2,1,0.0003241980462651741,0.000207307684089783,0.0003396912453958885,6.677707623479695e-05,0.0029943419864698214,46.13790613718412,43.0,30.085709813230583,1,142
2017050,2017-02-19,2017,2,1,0.000634345859052418,0.00042371700441806574,0.0006565603694727647,6.677707623479695e-05,0.0032467092624460787,67.95192307692308,69.5,35.635273095761,1,145
2017057,2017-02-26,2017,2,1,0.0003408304114931952,0.00021297537911518986,0.0003571999001595011,6.677707623479695e-05,0.004865790431142645,47.32960372960373,44.0,31.102911893923988,1,160
2017064,2017-03-05,2017,3,2,0.0004015811331511113,0.00025723342482601144,0.000406826543154727,6.677707623479695e-05,0.004138751965430195,52.70229445506692,51.0,32.69966019337578,1,154
2017071,2017-03-12,2017,3,2,0.0005522610349234658,0.00038551155521251214,0.0004919258464787888,6.677707623479695e-05,0.0032467092624460787,64.55854616895874,66.0,34.401728493800455,1,145
2017078,2017-03-19,2017,3,2,0.00069970275892439,0.0005328505274418883,0.0006011970793015276,6.677707623479695e-05,0.005876941937084154,73.08383029476913,78.0,35.77189322326663,1,167
2017085,2017-03-26,2017,3,2,0.0005207955985884547,0.00022477986187010584,0.0006113080158474768,6.860273023526938e-05,0.0032467092624460787,55.90506329113924,46.0,38.77128455453407,2,145
2017092,2017-04-02,2017,4,2,0.0004882282278690665,0.00040687911668479677,0.000365590328178712,6.677707623479695e-05,0.0030762058944845926,63.64264849074976,68.0,30.45506613931824,1,143
2017099,2017-04-09,2017,4,2,0.0005123627492325007,0.00036526612723037066,0.0005751938911051771,6.677707623479695e-05,0.004368148557683102,61.50777202072539,64.0,32.64110367987353,1,156
2017106,2017-04-16,2017,4,2,0.0006313603716752968,0.00035554567493746266,0.0008947197615164937,6.677707623479695e-05,0.007906884593269861,63.8990435706695,63.0,37.14505285046417,1,178
2017113,2017-04-23,2017,4,2,0.0050731802032653855,0.006037614778168966,0.0038442624816125413,6.677707623479695e-05,0.011534569761210737,133.86285714285714,168.0,59.30708021193849,1,192
2017120,2017-04-30,2017,4,2,0.007767885244801818,0.007491648628402593,0.005495483626149786,6.677707623479695e-05,0.02203623524596353,156.5289193302892,176.0,52.31344618983546,1,216
2017127,2017-05-07,2017,5,2,0.0038408739406412063,0.0006264543077991759,0.0052421553493357175,6.677707623479695e-05,0.017286672330235658,101.29078321073129,84.0,65.9127722815611,1,207
2017134,2017-05-14,2017,5,2,0.006284650786893716,0.005720544917298125,0.00466914824785354,6.860273023526938e-05,0.021449807549949466,148.20328719723184,166.0,51.110972517510206,2,215
2017141,2017-05-21,2017,5,2,0.004610946925848849,0.0015256376578027826,0.0050539725036050295,6.677707623479695e-05,0.01824481230988928,117.63756953359007,117.0,64.65355493525409,1,209
2017148,2017-05-28,2017,5,2,0.009456055779795565,0.010928823193440932,0.004575239754244144,6.860273023526938e-05,0.019782510276304014,172.92237442922374,190.0,40.52789108756982,2,212
2017155,2017-06-04,2017,6,3,0.01031521892462145,0.011692244629710809,0.004651621224634127,6.860273023526938e-05,0.020878985851911634,178.58874801901743,192.5,35.519481498811736,2,214
2017162,2017-06-11,2017,6,3,0.010910103267216809,0.011534569761210737,0.004439491057701062,7.24051403982037e-05,0.02203623524596353,182.5054121565362,192.0,32.85301729009477,4,216
2017169,2017-06-18,2017,6,3,0.01446904930177235,0.01594297628170528,0.005383824786179472,6.677707623479695e-05,0.02203623524596353,191.06709781729992,204.0,39.33171977143627,1,216
2017176,2017-06-25,2017,6,3,0.013084423610896663,0.016826639874000782,0.00794181438108963,6.677707623479695e-05,0.02661554723433558,173.52528445006322,206.0,58.616263112536664,1,223
2017183,2017-07-02,2017,7,3,0.010230744624649454,0.013931548782293813,0.007964815309764263,6.677707623479695e-05,0.02521781184235494,156.33501118568233,199.0,63.43921295744321,1,221
2017190,2017-07-09,2017,7,3,0.007629916668872178,0.006909321476787905,0.005743546331955633,6.677707623479695e-05,0.02203623524596353,153.71,173.0,54.22918367022005,1,216
2017197,2017-07-16,2017,7,3,0.0047556061713243105,0.0029943419864698214,0.0045604831668983135,6.677707623479695e-05,0.017286672330235658,135.07706093189964,142.0,49.747366897411545,1,207
2017204,2017-07-23,2017,7,3,0.004584200793785547,0.0035203464008066207,0.0038382742822573573,6.677707623479695e-05,0.016378849789041684,136.79942363112391,148.0,47.366339775836785,1,205
2017211,2017-07-30,2017,7,3,0.005602105435260952,0.0030762058944845926,0.005898300201950598,6.677707623479695e-05,0.03580876970056082,137.39673278879815,143.0,52.94162877172629,1,234
2017218,2017-08-06,2017,8,3,0.011102449512824577,0.006372258716007311,0.012721694039398034,6.677707623479695e-05,0.05977992970248461,157.26547431176573,170.0,59.77255691986546,1,253
2017225,2017-08-13,2017,8,3,0.010647892755089542,0.005275885965362675,0.012451654689632306,6.677707623479695e-05,0.05977992970248461,155.95614251625113,163.0,58.40506360143721,1,253
2017232,2017-08-20,2017,8,3,0.00612164021635857,0.0032467092624460787,0.006248680956619753,6.677707623479695e-05,0.03129099693196857,139.03609119471523,145.0,55.38384096992581,1,229
2017239,2017-08-27,2017,8,3,0.008779498029859062,0.003616591023243861,0.010523978429130222,6.677707623479695e-05,0.05977992970248461,149.27553083923155,149.0,56.853144133129135,1,253
2017246,2017-09-03,2017,9,4,0.006613303693564798,0.004610259803284842,0.005985289756384521,6.677707623479695e-05,0.03214647813822493,149.9708326920117,158.0,47.894993738820666,1,230
2017253,2017-09-10,2017,9,4,0.010181126997358202,0.007906884593269861,0.0098594435227312,6.677707623479695e-05,0.05977992970248461,157.71028094338473,178.0,60.07227383502688,1,253
2017260,2017-09-17,2017,9,4,0.011449918317651287,0.005568309930770164,0.013468959733923098,6.677707623479695e-05,0.05977992970248461,154.04706584626686,165.0,63.36344963633748,1,253
2017267,2017-09-24,2017,9,4,0.0033638041187731647,0.0013331573150600305,0.005038077962470975,6.677707623479695e-05,0.037793524962700324,110.48526321461286,112.0,54.86315346417171,1,236
2017274,2017-10-01,2017,10,4,0.002973770096737656,0.0012295307649586363,0.004528278109239329,6.677707623479695e-05,0.03678776469917318,108.04832454573184,109.0,52.40164699164815,1,235
2017281,2017-10-08,2017,10,4,0.0037688904256785974,0.0017936404932533908,0.004714059657463523,6.677707623479695e-05,0.024546716116058534,120.5021137586472,123.0,52.37508407499745,1,220
2017288,2017-10-15,2017,10,4,0.002789375942618695,0.0007169013529571055,0.005165683979107378,6.677707623479695e-05,0.02521781184235494,93.48255475867415,89.0,58.093722826924306,1,221
2017295,2017-10-22,2017,10,4,0.005405842238725925,0.0012976793686699736,0.006789700130874023,6.677707623479695e-05,0.024546716116058534,114.840242669363,111.0,70.22958228684783,1,220
2017302,2017-10-29,2017,10,4,0.002238258375940625,0.00034608390305791557,0.003749303556756198,6.677707623479695e-05,0.016378849789041684,79.31495468277946,62.0,61.4206415989277,1,205
2017309,2017-11-05,2017,11,4,0.0012652758182142498,0.0002714909767550741,0.003181601138396266,6.677707623479695e-05,0.01874361693655935,61.83080968356152,53.0,48.411780100739925,1,210
2017323,2017-11-19,2017,11,4,0.0019297973267608667,0.00039605126064267137,0.0028890371762561973,6.677707623479695e-05,0.012848647071018005,81.22249093107618,67.0,59.290311738974815,1,196
2017330,2017-11-26,2017,11,4,0.0008110472125318436,0.00042943100759441867,0.0008643099430074905,6.860273023526938e-05,0.005568309930770164,71.49840255591054,70.0,42.39613315002172,2,165
2017337,2017-12-03,2017,12,1,0.0002760470038809028,0.0001626257827800473,0.0003980986042929211,6.677707623479695e-05,0.009550000624864566,39.112206572769956,34.0,29.24720750386657,1,185
2017344,2017-12-10,2017,12,1,0.0003189665394272644,0.00021879802626908177,0.00028255845833637,6.677707623479695e-05,0.002479153400069546,46.992369721668254,45.0,29.412689984715026,1,135
2017351,2017-12-17,2017,12,1,0.00037191490476480056,0.00022477986187010584,0.00038171001846916506,6.677707623479695e-05,0.0029943419864698214,49.416172106824924,46.0,32.83050988657526,1,142
2017358,2017-12-24,2017,12,1,0.0003020900983287789,0.00019642076583367357,0.0002852830060867232,6.677707623479695e-05,0.0022864483748491924,44.45414175918019,41.0,29.42625699428699,1,132
2017365,2017-12-31,2017,12,1,0.0004413108298240679,0.0002789134129525243,0.00044888009923475835,6.677707623479695e-05,0.004368148557683102,55.56285911284762,54.0,33.60549675517894,1,156
2018007,2018-01-07,2018,1,1,0.001003117057558606,0.0006435812752801322,0.000985651874283885,6.677707623479695e-05,0.005876941937084154,81.36179577464789,85.0,41.6694983984112,1,167
2018014,2018-01-14,2018,1,1,0.0002939651125317863,0.0001861055822416004,0.0002817102673159107,6.677707623479695e-05,0.001944810989946302,43.56266810112964,39.0,28.996590932846782,1,126
2018021,2018-01-21,2018,1,1,0.00047872783955776405,0.0002943726110391355,0.0005138243305347231,6.677707623479695e-05,0.0035203464008066207,58.388101983002834,56.0,33.33025703583135,1,148
2018028,2018-01-28,2018,1,1,0.0004968747127861599,0.00031918274104621267,0.0005195664200427465,6.677707623479695e-05,0.005275885965362675,59.354676258992804,59.0,34.51287836585976,1,163
2018035,2018-02-04,2018,2,1,0.0009545986609555739,0.0006792527416110926,0.000883151639669335,6.677707623479695e-05,0.004865790431142645,84.04925325707022,87.0,35.97411669591359,1,160
2018042,2018-02-11,2018,2,1,0.00043438604802154034,0.00025038793588587333,0.0005920495978600169,6.677707623479695e-05,0.0067254508006298515,52.48676293622142,50.0,34.116608353914174,1,172
2018056,2018-02-25,2018,2,1,0.0004790092659331291,0.0003024206204051557,0.00048512172857613294,6.677707623479695e-05,0.0049988188634573615,58.270674024438314,57.0,34.314230119676544,1,161
2018063,2018-03-04,2018,3,2,0.00037285174578286683,0.00023723862594941727,0.0003808449812245692,6.677707623479695e-05,0.004028611610130368,50.581074168797954,48.0,31.718614991099127,1,153
2018070,2018-03-11,2018,3,2,0.0003455804411616197,0.00021297537911518986,0.00042001835946114225,6.677707623479695e-05,0.005568309930770164,46.59120458891013,44.0,31.725640285306092,1,165
2018077,2018-03-18,2018,3,2,0.0003687181790981412,0.0002437246189121554,0.0003740897135320638,6.677707623479695e-05,0.004610259803284842,50.94018656246061,49.0,30.784701710230348,1,158
2018084,2018-03-25,2018,3,2,0.0003075104685006092,0.0001861055822416004,0.0003246044706509608,6.677707623479695e-05,0.004251903506478243,43.73927018339951,39.0,30.507844546256575,1,155
2018091,2018-04-01,2018,4,2,0.0003580526723856978,0.00022477986187010584,0.0004117329832152692,6.677707623479695e-05,0.0067254508006298515,48.63188225906552,46.0,31.479894178492835,1,172
2018098,2018-04-08,2018,4,2,0.00048077707793492,0.0002943726110391355,0.0006156086921463637,6.677707623479695e-05,0.005420126217583866,57.680634201585505,56.0,33.265566164376644,1,164
2018105,2018-04-15,2018,4,2,0.0002800016624635265,0.0001626257827800473,0.0003612745206902587,6.677707623479695e-05,0.0033354727736323755,39.82091346153846,34.0,29.08346154954822,1,146
2018112,2018-04-22,2018,4,2,0.0002752180198909798,0.00018115294552343463,0.00034391899584275084,6.677707623479695e-05,0.010637985646376327,41.12507221259388,38.0,28.139789102159646,1,189
2018119,2018-04-29,2018,4,2,0.0005922221728357693,0.0002789134129525243,0.0007377870311602526,6.860273023526938e-05,0.004251903506478243,59.64414414414414,54.0,39.2696205270637,2,155
2018126,2018-05-06,2018,5,2,0.00043960156832373586,0.00025723342482601144,0.0006007904601409434,8.512426989050051e-05,0.0032467092624460787,55.464285714285715,51.0,29.584602827988007,10,145
2018133,2018-05-13,2018,5,2,0.005357475796682859,0.005876941937084154,0.003622871196347026,6.677707623479695e-05,0.012506719222878195,144.4862385321101,167.0,48.46461201703209,1,195
2018140,2018-05-20,2018,5,2,0.008273938800702615,0.009048475191279258,0.002810371531347046,6.677707623479695e-05,0.016378849789041684,174.4870075440067,183.0,26.971097638206466,1,205
2018147,2018-05-27,2018,5,2,0.010243629656879305,0.012506719222878195,0.00546716798622203,6.677707623479695e-05,0.020878985851911634,173.0842776203966,195.0,44.88978453545574,1,214
2018154,2018-06-03,2018,6,3,0.01399017486709403,0.014703725960862944,0.005361881562655819,7.24051403982037e-05,0.02325762693933648,192.578025477707,201.0,30.178560343089867,4,218
2018161,2018-06-10,2018,6,3,0.007225405626228573,0.008123055116193332,0.005425364904189629,6.677707623479695e-05,0.017286672330235658,153.34547738693468,179.0,49.63908678483523,1,207
2018168,2018-06-17,2018,6,3,0.00360555369076517,0.0009138720605168643,0.003736678992477784,6.677707623479695e-05,0.010079323864733893,107.8780487804878,98.0,66.9540050066958,1,187
2018175,2018-06-24,2018,6,3,0.006280300698516185,0.003817046054913863,0.005798415642544658,6.677707623479695e-05,0.02203623524596353,142.6708661417323,151.0,54.13426020180062,1,216
2018182,2018-07-01,2018,7,3,0.0026911700681598897,0.0016101984342484148,0.003851057402423063,6.677707623479695e-05,0.022638695600632062,110.29748346177453,119.0,47.963393354046964,1,217
2018189,2018-07-08,2018,7,3,0.0022831044324498513,0.0005777599054356696,0.004805382970802236,6.677707623479695e-05,0.02734320383481737,85.98155820944025,81.0,53.36799193774164,1,224
2018196,2018-07-15,2018,7,3,0.0057404807274041925,0.001997981211887043,0.007165235824769132,6.677707623479695e-05,0.025907255011613735,130.730585106383,127.0,56.26459641046151,1,222
2018203,2018-07-22,2018,7,3,0.00390962582867763,0.002479153400069546,0.004550170372863248,6.677707623479695e-05,0.03580876970056082,130.3703422694318,135.0,43.401770873116156,1,234
2018210,2018-07-29,2018,7,3,0.0029369735653498887,0.0021087223447745704,0.0033187003505096868,6.677707623479695e-05,0.021449807549949466,121.15903315773164,129.0,42.58353166359457,1,215
2018217,2018-08-05,2018,8,3,0.0024742239455577473,0.0013331573150600305,0.003239935956990693,6.677707623479695e-05,0.020878985851911634,113.80700884370609,112.0,39.335612170096816,1,214
2018224,2018-08-12,2018,8,3,0.0022367184056036583,0.0014850374297406216,0.002733072992505076,6.677707623479695e-05,0.019256058648191517,110.87750279815943,116.0,41.207808600404604,1,211
2018231,2018-08-19,2018,8,3,0.002964549820691282,0.0016994461197228832,0.003463570435204413,6.677707623479695e-05,0.02325762693933648,117.3004907306434,121.0,46.4494783033737,1,218
2018238,2018-08-26,2018,8,3,0.003339920989842912,0.001997981211887043,0.003565648524034643,6.677707623479695e-05,0.019782510276304014,122.21073897818084,127.0,47.45569276638688,1,212
2018245,2018-09-02,2018,9,4,0.003547970138968106,0.002348958802944899,0.003885310962141582,6.677707623479695e-05,0.02389347957106892,120.47440051847052,133.0,52.40369829342742,1,219
2018252,2018-09-09,2018,9,4,0.006608900261039905,0.007696466794452358,0.0043226778158413975,7.047829676137728e-05,0.019256058648191517,148.34398782343987,177.0,56.834779621816345,3,211
2018259,2018-09-16,2018,9,4,0.00629099249814354,0.007906884593269861,0.004782595385615091,6.677707623479695e-05,0.03045828176842181,142.55679910464465,178.0,58.65078322742327,1,228
2018266,2018-09-23,2018,9,4,0.003996669233667516,0.0013331573150600305,0.004144973580224763,6.677707623479695e-05,0.01551870222835037,113.23441897868918,112.0,64.72927237926024,1,203
2018273,2018-09-30,2018,9,4,0.0072398243017376355,0.007906884593269861,0.0026860583666880804,6.860273023526938e-05,0.012848647071018005,168.35123614663257,178.0,29.466401036299693,2,196
2018280,2018-10-07,2018,10,4,0.00654581666739833,0.007906884593269861,0.0046551983863474715,6.677707623479695e-05,0.01594297628170528,143.52745219000616,178.0,61.79474905459413,1,204
2018287,2018-10-14,2018,10,4,0.003202726011066066,0.00028653877508056605,0.005002701317440166,6.677707623479695e-05,0.017286672330235658,81.84770048532471,55.0,70.57099914070943,1,207
2018294,2018-10-21,2018,10,4,0.0028633044399018264,0.0006611764860334898,0.003874627725836744,6.677707623479695e-05,0.015105718944621501,94.95354598947043,86.0,63.525257623373356,1,202
2018301,2018-10-28,2018,10,4,0.0008002507283920813,0.00024723602538771435,0.001242708627984741,6.860273023526938e-05,0.004251903506478243,60.65,49.5,46.18958215875091,2,155
2018308,2018-11-04,2018,11,4,0.00031122732525492073,0.00019119362172890828,0.00037478753726814476,6.677707623479695e-05,0.004368148557683102,43.83539094650206,40.0,30.25035561725874,1,156
2018315,2018-11-11,2018,11,4,0.0003723960189961063,0.00022477986187010584,0.00042659694515588266,6.677707623479695e-05,0.003616591023243861,49.284230406043434,46.0,32.190818089345925,1,149
2018322,2018-11-18,2018,11,4,0.00047771744433568327,0.00028272609401654516,0.0005385616096938661,6.677707623479695e-05,0.003921402306985135,56.91451612903226,54.5,34.71953223063721,1,152
2018329,2018-11-25,2018,11,4,0.000137936510922704,9.485655735394003e-05,9.871282967135366e-05,8.285894512383413e-05,0.00042943100759441867,22.1,14.0,18.373622397339073,9,70
2018336,2018-12-02,2018,12,1,0.0002680058152320464,0.0001670718955428824,0.0003027668929495655,6.677707623479695e-05,0.0022864483748491924,38.84516129032258,35.0,29.14906843919035,1,132
2018343,2018-12-09,2018,12,1,0.00028627247391675367,0.00019119362172890828,0.0003271111067515895,6.677707623479695e-05,0.003817046054913863,42.64767932489451,40.0,28.172770258991992,1,151
2018350,2018-12-16,2018,12,1,0.0002862047520597815,0.0001670718955428824,0.0003477285774551161,6.677707623479695e-05,0.003426663037657071,40.56912442396313,35.0,29.603580018717512,1,147
